freq,unit,airpol,src_crf,geo\TIME_PERIOD,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
A,MIO_T,CH4_CO2E,CRF5B2,ES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039,0.00094,0.00155,0.00154,0.00118,0.0017,0.00322,0.00844,0.00804,0.01247,0.01894,0.03246,0.03902,0.03791,0.02791,0.02857,0.03017,0.02845,0.03298,0.02896,0.03202,0.03327,0.07466
A,MIO_T,CH4_CO2E,CRF5B2,EU27_2020,0.00812,0.01148,0.0122,0.01712,0.01708,0.02312,0.02881,0.03282,0.06101,0.08584,0.11782,0.15942,0.22432,0.25825,0.28729,0.29837,0.34383,0.39933,0.4442,0.53044,0.6107,0.78078,0.95665,1.15464,1.32975,1.37616,1.48503,1.55913,1.56966,1.62098,1.69612,1.86839,1.98299,2.03459,2.1358
A,MIO_T,CH4_CO2E,CRF5B2,FI,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.00058,0.00066,0.00064,0.00066,0.00023,0.00089,0.0015,0.00109,0.0011,0.00125,0.0019,0.0025,0.00271,0.00353,0.00441,0.00543,0.00619,0.00623,0.00693,0.00881,0.01025,0.01088,0.01156,0.01089,0.0125,0.01428,0.01466,0.01422,0.01557
A,MIO_T,CH4_CO2E,CRF5B2,FR,0.00088,0.00117,0.00147,0.00176,0.00185,0.00194,0.00204,0.00222,0.00217,0.00228,0.0024,0.00334,0.00427,0.00414,0.00401,0.00397,0.00394,0.00473,0.00553,0.00616,0.0068,0.00746,0.0081,0.01238,0.0167,0.02367,0.03064,0.03162,0.0301,0.03091,0.02364,0.02647,0.0131,0.0131,0.0131
A,MIO_T,CH4_CO2E,CRF5B2,HR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7e-05,0.00018,0.00026,0.00053,0.0008,0.00228,0.00406,0.00605,0.00505,0.00408,0.00478,0.00566,0.00875,0.01449,0.01609,0.01697
A,MIO_T,CH4_CO2E,CRF5B2,HU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013,9e-05,9e-05,0.00136,0.00235,0.00224,0.00283,0.00548,0.01075,0.0161,0.01969,0.0293,0.02423,0.04478,0.04421,0.04285,0.04309,0.05037,0.04664,0.04697,0.04623,0.04237,0.05239,0.05136,0.05928
A,MIO_T,CH4_CO2E,CRF5B2,IE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-05,0.00012,0.00015,0.00026,0.00045,0.001,0.00088,0.00213,0.00289,0.00382,0.00472,0.00534,0.00404,0.00467,0.00492
A,MIO_T,CH4_CO2E,CRF5B2,IS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-05,0.00068,0.00074,0.00089,0.00086
A,MIO_T,CH4_CO2E,CRF5B2,IT,9e-05,0.0001,0.00011,0.00012,0.00013,0.00014,0.00019,0.00028,0.00031,0.00049,0.00052,0.00064,0.00095,0.00126,0.00125,0.00158,0.00178,0.0021,0.00205,0.00194,0.00221,0.00238,0.00257,0.00274,0.00255,0.00258,0.00261,0.00271,0.00267,0.00274,0.00259,0.00256,0.00246,0.00261,0.00278
A,MIO_T,CH4_CO2E,CRF5B2,LT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038,0.00146,0.00148,0.0018,0.00227,0.00198,0.00227,0.00244,0.00297,0.00308,0.00407,0.00977,0.0064,0.00657,0.01018,0.01611,0.01855,0.02861,0.03309,0.03309,0.03681,0.03902,0.04222,0.0442,0.03902,0.02165
A,MIO_T,CH4_CO2E,CRF5B2,LU,0.0,0.0,0.00029,0.00029,0.00029,0.00032,0.00032,0.00026,0.0002,0.00012,0.00125,0.00225,0.0025,0.00417,0.0056,0.0075,0.00898,0.01008,0.01207,0.01462,0.0153,0.01552,0.01841,0.01816,0.01949,0.02039,0.02337,0.02378,0.02422,0.0218,0.02085,0.02065,0.0229,0.0157,0.01879
A,MIO_T,CH4_CO2E,CRF5B2,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025,0.00188,0.00692,0.0091,0.01078,0.01299,0.01334,0.01388,0.013,0.01191,0.01159,0.00868,0.00753,0.0056,0.00674
A,MIO_T,CH4_CO2E,CRF5B2,MT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017,0.00098,0.00117,0.00113,0.00102,0.00093,0.00228,0.00245,0.00053,0.00024,0.00045,0.00041,0.0003,0.00042,0.00078
A,MIO_T,CH4_CO2E,CRF5B2,NL,0.0,0.0,0.0,0.0,0.00038,0.00137,0.00132,0.00192,0.00241,0.00226,0.00222,0.00216,0.00127,0.00107,0.00134,0.00405,0.00948,0.02106,0.0395,0.04318,0.06369,0.08193,0.09212,0.10758,0.11797,0.12357,0.12931,0.13486,0.11748,0.14113,0.14677,0.16087,0.17026,0.17505,0.16688
A,MIO_T,CH4_CO2E,CRF5B2,NO,5e-05,5e-05,0.00055,0.00056,0.00065,0.00196,0.00196,0.00201,0.00201,0.00227,0.00265,0.00306,0.00299,0.00314,0.00329,0.00367,0.00416,0.00446,0.00503,0.00534,0.00558,0.00597,0.00503,0.00567,0.00565,0.00918,0.00832,0.00956,0.00971,0.01058,0.0109,0.01178,0.01129,0.01261,0.01367
A,MIO_T,CH4_CO2E,CRF5B2,PL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7e-05,0.00011,0.00013,0.00013,0.00022,0.00012,0.00011,0.00026,0.00042,0.00089,0.00201,0.00227,0.0027,0.0038,0.0056,0.00678,0.00829,0.00922,0.00823,0.00932,0.00923,0.00961,0.00949
A,MIO_T,CH4_CO2E,CRF5B2,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9e-05,0.00028,0.00033,0.00023,0.00029,0.00097,0.00285,0.00374,0.00707,0.00448,0.01024,0.00997,0.0114,0.01169,0.00931,0.01161,0.01056,0.01009,0.01241
A,MIO_T,CH4_CO2E,CRF5B2,RO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00088,0.0,0.0,0.0,0.0,0.00155,0.00073,0.00132,0.00377,0.01599,0.03342,0.02404,0.02368,0.02243,0.02161,0.02209,0.02529,0.02322,0.02258,0.02836,0.03217,0.02238,0.01873
A,MIO_T,CH4_CO2E,CRF5B2,SE,0.0003,0.00041,0.00051,0.00062,0.00072,0.001,0.00156,0.00212,0.00269,0.00325,0.00381,0.00437,0.00494,0.00501,0.00547,0.00723,0.00874,0.00897,0.01249,0.01801,0.02408,0.02487,0.02533,0.01853,0.02063,0.02715,0.03165,0.03499,0.03198,0.03352,0.03949,0.03883,0.04009,0.04051,0.0432
A,MIO_T,CH4_CO2E,CRF5B2,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
A,MIO_T,CH4_CO2E,CRF5B2,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00165,0.00165,0.00174,0.00192,0.00205,0.00224,0.00262,0.00298,0.00317,0.00492,0.00894,0.0168,0.03073,0.04025,0.04022,0.04099,0.04259,0.03975,0.03649,0.03425,0.0316,0.02382,0.02674,0.03063
A,MIO_T,CH4_CO2E,CRF5B2,TR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,MIO_T,CH4_CO2E,CRF5C,AT,0.00062,0.00061,0.0006,0.00059,0.00058,0.00057,0.00056,0.00054,0.00053,0.00053,0.00052,0.00051,0.00046,0.00042,0.00038,0.00034,0.0003,0.00027,0.00023,0.00019,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016
A,MIO_T,CH4_CO2E,CRF5C,BE,0.0,0.0,0.0,0.0,0.0,0.00021,0.00027,0.00022,8e-05,8e-05,4e-05,4e-05,1e-05,2e-05,1e-05,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,MIO_T,CH4_CO2E,CRF5C,BG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0
A,MIO_T,CH4_CO2E,CRF5C,CH,0.00893,0.00877,0.00859,0.00831,0.00783,0.00763,0.0074,0.0073,0.00718,0.00728,0.0072,0.00704,0.00695,0.00677,0.00667,0.00651,0.00662,0.00648,0.0065,0.00617,0.00617,0.00601,0.00598,0.00593,0.00581,0.0058,0.00574,0.00561,0.0055,0.0054,0.00531,0.00526,0.00508,0.00505,0.00498
A,MIO_T,CH4_CO2E,CRF5C,CY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,MIO_T,CH4_CO2E,CRF5C,CZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00716,0.00637,0.00626,0.00364,0.00605,0.00594,0.00937,0.00572,0.0039,0.00551,0.0054,0.0053,0.00518,0.00508,0.00497
A,MIO_T,CH4_CO2E,CRF5C,DE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,MIO_T,CH4_CO2E,CRF5C,DK,1e-05,1e-05,1e-05,2e-05,2e-05,2e-05,2e-05,2e-05,1e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05
A,MIO_T,CH4_CO2E,CRF5C,EE,0.00136,0.00136,0.00154,0.00133,0.00167,0.00189,0.00196,0.00205,0.00195,0.0026,0.00214,0.00148,0.00157,0.00162,0.00085,0.00083,0.00051,0.00054,0.00057,0.00049,0.00044,0.00042,0.00042,0.00049,0.00049,0.00026,0.00027,0.00026,0.00028,0.00028,0.00027,0.00025,0.00018,0.0,0.0
A,MIO_T,CH4_CO2E,CRF5C,EL,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,3e-05,5e-05,6e-05,4e-05,4e-05,4e-05,4e-05,4e-05,3e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
A,MIO_T,CH4_CO2E,CRF5C,ES,0.15296,0.14617,0.15473,0.131,0.11573,0.08393,0.14349,0.17788,0.14118,0.13213,0.14515,0.17358,0.13492,0.18903,0.14931,0.127,0.15425,0.15445,0.14372,0.16545,0.17235,0.18419,0.1156,0.20935,0.13757,0.1762,0.17103,0.16214,0.2227,0.15835,0.19413,0.19828,0.11758,0.12344,0.12344
A,MIO_T,CH4_CO2E,CRF5C,EU27_2020,0.35379,0.35783,0.35772,0.33325,0.31779,0.2842,0.34555,0.37848,0.34486,0.33769,0.34481,0.37318,0.3654,0.40851,0.38996,0.34873,0.38168,0.36153,0.35972,0.38527,0.40319,0.41335,0.34747,0.43574,0.37587,0.40302,0.39374,0.36735,0.4347,0.37708,0.38919,0.40715,0.29985,0.32102,0.32498
A,MIO_T,CH4_CO2E,CRF5C,FI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,MIO_T,CH4_CO2E,CRF5C,FR,0.05368,0.05439,0.05511,0.05581,0.05657,0.05727,0.05798,0.05865,0.05938,0.0601,0.06099,0.06188,0.06278,0.06374,0.06454,0.06547,0.06623,0.06712,0.06798,0.08021,0.08233,0.08441,0.08896,0.09339,0.10642,0.08711,0.08481,0.07716,0.08344,0.09145,0.07092,0.08874,0.06415,0.07918,0.08391
A,MIO_T,CH4_CO2E,CRF5C,HR,0.0192,0.01814,0.01391,0.01337,0.01256,0.01199,0.01192,0.01147,0.01134,0.01044,0.00944,0.00921,0.00902,0.00878,0.00881,0.00876,0.00899,0.00932,0.00954,0.00951,0.00965,0.00919,0.00889,0.00847,0.0085,0.00825,0.00763,0.00687,0.00715,0.00657,0.00658,0.00606,0.00594,0.00592,0.00588
A,MIO_T,CH4_CO2E,CRF5C,HU,0.00881,0.00871,0.00876,0.00869,0.00873,0.00875,0.00877,0.0088,0.0088,0.00875,0.00809,0.00771,0.00771,0.00773,0.00736,0.00709,0.0071,0.0073,0.00604,0.0061,0.00635,0.00621,0.00623,0.00205,0.00198,0.00198,0.00177,0.00169,0.00163,0.00145,0.00072,0.00078,0.00079,0.00087,0.00109
A,MIO_T,CH4_CO2E,CRF5C,IE,0.00118,0.00121,0.00127,0.00133,0.00138,0.00143,0.00142,0.00133,0.00125,0.00176,0.00194,0.00245,0.00517,0.00672,0.00403,0.0026,0.00269,0.0001,0.00038,0.00038,0.00047,0.00071,0.00024,0.00016,0.00015,0.00016,0.00015,0.00016,0.00019,0.00025,0.00015,0.00013,6e-05,5e-05,5e-05
A,MIO_T,CH4_CO2E,CRF5C,IS,0.00682,0.00677,0.00661,0.00572,0.00531,0.00474,0.00429,0.00411,0.00353,0.00295,0.00289,0.00259,0.00241,0.0021,0.00127,0.0005,0.00048,0.00047,0.00044,0.00041,0.00039,0.00037,0.00037,0.00037,0.00039,0.00039,0.0004,0.00041,0.0004,0.0004,0.00012,0.0001,0.00039,0.00039,0.00039
A,MIO_T,CH4_CO2E,CRF5C,IT,0.05332,0.06483,0.05975,0.05971,0.05995,0.05829,0.05965,0.05816,0.06168,0.06271,0.0565,0.05682,0.06347,0.06379,0.08046,0.07554,0.07604,0.07609,0.07903,0.07578,0.07468,0.07395,0.07547,0.07124,0.06874,0.0749,0.07912,0.07331,0.07174,0.07137,0.07285,0.07209,0.06605,0.06843,0.06747
A,MIO_T,CH4_CO2E,CRF5C,LT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,1e-05,1e-05,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,MIO_T,CH4_CO2E,CRF5C,LU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,MIO_T,CH4_CO2E,CRF5C,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,MIO_T,CH4_CO2E,CRF5C,MT,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,MIO_T,CH4_CO2E,CRF5C,NL,0.00422,0.00424,0.00425,0.00426,0.00427,0.00429,0.0043,0.00431,0.00432,0.00433,0.00435,0.00437,0.00439,0.0044,0.00441,0.00444,0.00447,0.00451,0.00453,0.00461,0.00461,0.00469,0.00476,0.0046,0.00467,0.00472,0.00478,0.00499,0.00464,0.00267,0.00014,0.0,0.00278,0.00288,0.003
A,MIO_T,CH4_CO2E,CRF5C,NO,0.00028,0.00043,0.00044,0.00054,0.00049,0.00046,0.00052,0.00056,0.00063,0.00095,0.0017,0.00184,0.0018,0.00189,0.00204,0.00208,0.00209,0.00213,0.0021,0.00123,0.00358,0.00469,0.00406,0.00432,0.00483,0.00449,0.00434,0.00482,0.00469,0.00407,0.00437,0.00308,0.00357,0.00318,0.00292
A,MIO_T,CH4_CO2E,CRF5C,PL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,MIO_T,CH4_CO2E,CRF5C,PT,0.03802,0.03808,0.03782,0.03713,0.03633,0.03569,0.03516,0.03477,0.03433,0.03399,0.03367,0.03335,0.03296,0.0325,0.03191,0.03126,0.03056,0.02985,0.02905,0.02807,0.02792,0.02794,0.0281,0.02835,0.02834,0.02843,0.02875,0.02893,0.02921,0.02965,0.02984,0.02995,0.03007,0.03043,0.03034
A,MIO_T,CH4_CO2E,CRF5C,RO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,7e-05,8e-05,0.00011,0.00013,0.00015,0.00037,3e-05,0.00011,0.00012,0.00013,6e-05,3e-05,2e-05,4e-05,3e-05,3e-05,3e-05,4e-05,4e-05,4e-05,6e-05,6e-05,4e-05,4e-05
A,MIO_T,CH4_CO2E,CRF5C,SE,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,2e-05,3e-05,3e-05,3e-05,3e-05,2e-05,2e-05,2e-05,3e-05,4e-05,4e-05,4e-05,2e-05,1e-05,2e-05,2e-05
A,MIO_T,CH4_CO2E,CRF5C,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,MIO_T,CH4_CO2E,CRF5C,SK,0.02034,0.02001,0.0199,0.01994,0.01994,0.01983,0.02001,0.02021,0.01995,0.02019,0.02189,0.02162,0.04278,0.02954,0.03772,0.02519,0.03009,0.01188,0.01844,0.01423,0.01683,0.01496,0.01225,0.01373,0.01268,0.01483,0.0058,0.00586,0.00955,0.00926,0.00791,0.00529,0.00678,0.00448,0.00459
A,MIO_T,CH4_CO2E,CRF5C,TR,0.07412,0.07465,0.07841,0.08441,0.08047,0.07372,0.0797,0.11378,0.07028,0.06376,0.06288,0.06253,0.04014,0.04705,0.0185,0.03313,0.04487,0.04589,0.04355,0.03548,0.02437,0.0222,0.01906,0.00996,0.00078,0.00125,0.00185,0.00149,0.00112,0.00231,0.00346,0.0048,0.00565,0.00428,0.00306
A,MIO_T,CH4_CO2E,CRF5C1,AT,3e-05,2e-05,2e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,MIO_T,CH4_CO2E,CRF5C1,BE,0.0,0.0,0.0,0.0,0.0,0.00021,0.00027,0.00022,8e-05,8e-05,4e-05,4e-05,1e-05,2e-05,1e-05,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,MIO_T,CH4_CO2E,CRF5C1,BG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0
A,MIO_T,CH4_CO2E,CRF5C1,CH,0.00567,0.00555,0.00541,0.00518,0.00474,0.00458,0.0044,0.00434,0.00426,0.0044,0.00437,0.00425,0.00421,0.00407,0.00401,0.00389,0.00405,0.00395,0.00401,0.00373,0.00377,0.00363,0.00362,0.00359,0.00349,0.0035,0.00346,0.00335,0.00326,0.00318,0.00311,0.00306,0.00288,0.00286,0.00279
A,MIO_T,CH4_CO2E,CRF5C1,CY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,MIO_T,CH4_CO2E,CRF5C1,CZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,MIO_T,CH4_CO2E,CRF5C1,DE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,MIO_T,CH4_CO2E,CRF5C1,DK,1e-05,1e-05,1e-05,2e-05,2e-05,2e-05,2e-05,2e-05,1e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05
A,MIO_T,CH4_CO2E,CRF5C1,EE,6e-05,6e-05,6e-05,6e-05,6e-05,0.00011,4e-05,3e-05,5e-05,0.00066,0.00019,0.00013,0.0001,9e-05,5e-05,5e-05,1e-05,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,0.0,0.0,1e-05,0.0,1e-05,1e-05,0.0,1e-05,0.0,0.0,0.0
A,MIO_T,CH4_CO2E,CRF5C1,EL,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,3e-05,5e-05,6e-05,4e-05,4e-05,4e-05,4e-05,4e-05,3e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
A,MIO_T,CH4_CO2E,CRF5C1,ES,6e-05,7e-05,8e-05,9e-05,0.00012,0.00013,0.00013,0.00012,0.00011,0.00011,0.00019,0.00015,0.00019,0.00021,0.00011,0.00011,0.00011,0.00025,0.00025,0.00017,0.00017,0.00017,0.0002,0.00014,0.00015,0.00015,0.00014,0.00014,0.00014,0.00012,0.00013,0.00013,0.00013,0.00015,0.00015
A,MIO_T,CH4_CO2E,CRF5C1,EU27_2020,0.02293,0.02272,0.0226,0.02249,0.02259,0.02257,0.02274,0.023,0.02255,0.02328,0.02418,0.02389,0.04495,0.03184,0.03981,0.02733,0.03239,0.01413,0.0207,0.01636,0.01894,0.01686,0.01432,0.0156,0.01447,0.01629,0.00715,0.00723,0.01096,0.01069,0.00933,0.00677,0.00812,0.00573,0.00589
A,MIO_T,CH4_CO2E,CRF5C1,FI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,MIO_T,CH4_CO2E,CRF5C1,FR,0.00037,0.00038,0.00041,0.0004,0.00045,0.00045,0.00046,0.00043,0.00046,0.00048,0.00051,0.00053,0.00057,0.00057,0.00057,0.00057,0.00058,0.00058,0.00056,0.00054,0.00061,0.00066,0.00073,0.0007,0.00069,0.00073,0.00064,0.00061,0.0006,0.00063,0.00063,0.00063,0.00058,0.00054,0.00055
A,MIO_T,CH4_CO2E,CRF5C1,HR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,MIO_T,CH4_CO2E,CRF5C1,HU,0.00044,0.00044,0.00044,0.00044,0.00044,0.00044,0.00044,0.00044,0.00044,0.00044,0.00044,0.00044,0.00044,0.00044,0.00044,0.00045,0.00041,0.00056,0.0005,0.00055,0.00059,0.00042,0.00044,0.00039,0.00045,0.00013,0.00012,0.00013,0.00012,0.00012,0.0001,0.00011,6e-05,7e-05,7e-05
A,MIO_T,CH4_CO2E,CRF5C1,IE,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,MIO_T,CH4_CO2E,CRF5C1,IS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-05,7e-05,8e-05,9e-05,8e-05,6e-05,6e-05,7e-05,6e-05,6e-05,8e-05,8e-05,9e-05,0.0001,9e-05,9e-05,8e-05,9e-05,8e-05,8e-05,8e-05
A,MIO_T,CH4_CO2E,CRF5C1,IT,0.00125,0.00135,0.00131,0.00115,0.00116,0.00099,0.00096,0.00108,0.00104,0.00092,0.00053,0.00055,0.00041,0.0004,0.00037,0.00042,0.00042,0.00038,0.00037,0.0004,0.00032,0.00032,0.00034,0.00037,0.00022,0.0002,0.00017,0.00019,0.00019,0.00019,0.00016,0.00023,0.00021,0.0002,0.00019
A,MIO_T,CH4_CO2E,CRF5C1,LT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,1e-05,1e-05,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
